Accident_ID,Junction_ID,Junction_Name,City,State,Year,Accident_Severity,Fatalities,Injuries,Weather_Conditions,Road_Type,Vehicle_Types_Involved
ACC-201877,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,1,Clear,Roundabout,Car & Car
ACC-201878,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Fatal,3,3,Clear,Roundabout,Car & Car
ACC-201879,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,Roundabout,Motorcycle & Car
ACC-201880,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,1,3,Fog / Mist,Roundabout,Pedestrian & Motorcycle
ACC-201881,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,3,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-201882,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,2,Fog / Mist,Urban Intersection,Auto-rickshaw & Bus
ACC-201883,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,0,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-201884,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,2,2,Fog / Mist,Roundabout,Car & Car
ACC-201885,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Serious,0,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-201886,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Fatal,2,1,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-201887,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,2,Clear,Urban Intersection,Car & Truck
ACC-201888,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Fatal,2,4,Fog / Mist,Roundabout,Car & Truck
ACC-201889,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Serious,0,1,Monsoon Pour,Flyover Exit,Auto-rickshaw & Bus
ACC-201890,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,2,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-201891,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2019,Serious,0,2,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-201892,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-201893,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-201894,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-201895,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Fog / Mist,Urban Intersection,Car & Truck
ACC-201896,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,2,Fog / Mist,Roundabout,Auto-rickshaw & Bus
ACC-201897,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,3,1,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-201898,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Fatal,1,1,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-201899,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,1,Clear,Roundabout,Motorcycle & Bus
ACC-201900,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,3,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-201901,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Fatal,3,0,Clear,4-Lane Highway Merge,Car & Car
ACC-201902,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,1,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-201903,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Fatal,3,4,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-201904,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,2,Clear,Roundabout,Motorcycle & Bus
ACC-201905,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Fatal,1,2,Heavy Rain,Urban Intersection,Car & Truck
ACC-201906,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,3,Heavy Rain,Urban Intersection,Motorcycle & Car
ACC-201907,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,1,Clear,Roundabout,Motorcycle & Car
ACC-201908,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Fatal,2,1,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-201909,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,0,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-201910,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,3,Clear,Flyover Exit,Car & Truck
ACC-201911,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,2,2,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-201912,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-201913,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,2,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-201914,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Fatal,2,2,Clear,4-Lane Highway Merge,Car & Car
ACC-201915,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-201916,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Fatal,2,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-201917,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,3,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-201918,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,2,Monsoon Pour,Flyover Exit,Pedestrian & Motorcycle
ACC-201919,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,2,Clear,Urban Intersection,Motorcycle & Bus
ACC-201920,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-201921,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Fatal,1,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-201922,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,1,Fog / Mist,Flyover Exit,Car & Truck
ACC-201923,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Fatal,3,3,Clear,Roundabout,Motorcycle & Car
ACC-201924,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Minor,0,0,Clear,4-Lane Highway Merge,Car & Car
ACC-201925,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Fatal,1,3,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-201926,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,2,0,Clear,Roundabout,Pedestrian & Motorcycle
ACC-201927,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Minor,0,0,Clear,Roundabout,Pedestrian & Motorcycle
ACC-201928,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,0,Heavy Rain,Urban Intersection,Car & Car
ACC-201929,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Fatal,1,1,Clear,4-Lane Highway Merge,Car & Car
ACC-201930,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-201931,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,1,4,Heavy Rain,4-Lane Highway Merge,Car & Car
ACC-201932,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,2,Clear,Flyover Exit,Motorcycle & Bus
ACC-201933,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Fatal,1,1,Clear,4-Lane Highway Merge,Car & Car
ACC-201934,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Fatal,3,0,Monsoon Pour,Urban Intersection,Motorcycle & Car
ACC-201935,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Serious,0,3,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-201936,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-201937,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Serious,0,1,Fog / Mist,Urban Intersection,Motorcycle & Car
ACC-201938,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Minor,0,0,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-201939,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,2,Clear,4-Lane Highway Merge,Car & Truck
ACC-201940,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,2,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-201941,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,0,Clear,4-Lane Highway Merge,Car & Car
ACC-201942,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Minor,0,1,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-201943,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,Urban Intersection,Car & Car
ACC-201944,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,1,Clear,Roundabout,Motorcycle & Car
ACC-201945,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Minor,0,0,Clear,Roundabout,Car & Truck
ACC-201946,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,1,3,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-201947,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-201948,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,2,Clear,Roundabout,Auto-rickshaw & Bus
ACC-201949,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,1,2,Monsoon Pour,4-Lane Highway Merge,Car & Truck
ACC-201950,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,2,Clear,Roundabout,Pedestrian & Motorcycle
ACC-201951,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Clear,Urban Intersection,Car & Car
ACC-201952,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,3,0,Monsoon Pour,Roundabout,Motorcycle & Bus
ACC-201953,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,2,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-201954,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Minor,0,0,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-201955,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,2,0,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-201956,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,1,0,Fog / Mist,Flyover Exit,Car & Truck
ACC-201957,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Minor,0,0,Clear,Flyover Exit,Motorcycle & Bus
ACC-201958,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,0,Fog / Mist,Urban Intersection,Car & Truck
ACC-201959,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2020,Serious,0,1,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-201960,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Minor,0,1,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-201961,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-201962,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Fatal,3,2,Clear,4-Lane Highway Merge,Car & Truck
ACC-201963,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,1,3,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-201964,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Minor,0,1,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-201965,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,1,Clear,4-Lane Highway Merge,Car & Car
ACC-201966,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,1,0,Fog / Mist,Flyover Exit,Motorcycle & Car
ACC-201967,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,1,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-201968,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Heavy Rain,Urban Intersection,Motorcycle & Bus
ACC-201969,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,1,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-201970,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,3,Clear,Flyover Exit,Car & Truck
ACC-201971,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Fatal,3,3,Clear,Roundabout,Car & Car
ACC-201972,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,1,Clear,Roundabout,Motorcycle & Car
ACC-201973,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,0,Heavy Rain,Urban Intersection,Car & Car
ACC-201974,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Minor,0,1,Fog / Mist,Urban Intersection,Car & Truck
ACC-201975,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Fatal,2,0,Monsoon Pour,Roundabout,Pedestrian & Motorcycle
ACC-201976,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Fatal,2,0,Clear,Roundabout,Motorcycle & Car
ACC-201977,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,1,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-201978,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,1,Clear,Roundabout,Pedestrian & Motorcycle
ACC-201979,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,0,Fog / Mist,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-201980,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Clear,Roundabout,Motorcycle & Car
ACC-201981,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,1,Clear,Roundabout,Motorcycle & Car
ACC-201982,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Minor,0,1,Monsoon Pour,4-Lane Highway Merge,Car & Car
ACC-201983,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,1,Clear,Flyover Exit,Car & Truck
ACC-201984,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Fatal,3,3,Clear,Roundabout,Pedestrian & Motorcycle
ACC-201985,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,1,3,Clear,Roundabout,Car & Car
ACC-201986,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-201987,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-201988,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,3,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-201989,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Minor,0,0,Heavy Rain,Roundabout,Car & Car
ACC-201990,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Fatal,2,1,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-201991,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,1,Heavy Rain,Flyover Exit,Car & Car
ACC-201992,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,2,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-201993,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Serious,0,2,Monsoon Pour,4-Lane Highway Merge,Car & Car
ACC-201994,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Fatal,2,4,Clear,Urban Intersection,Motorcycle & Car
ACC-201995,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,1,Clear,Urban Intersection,Car & Car
ACC-201996,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,2,Heavy Rain,Urban Intersection,Auto-rickshaw & Bus
ACC-201997,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,3,Clear,Roundabout,Motorcycle & Car
ACC-201998,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,4,Clear,Roundabout,Pedestrian & Motorcycle
ACC-201999,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,3,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-202000,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,1,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-202001,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-202002,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,1,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202003,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202004,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,1,Monsoon Pour,Urban Intersection,Pedestrian & Motorcycle
ACC-202005,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,3,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202006,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,1,Clear,Urban Intersection,Car & Truck
ACC-202007,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,2,Clear,Flyover Exit,Motorcycle & Car
ACC-202008,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Fog / Mist,Urban Intersection,Pedestrian & Motorcycle
ACC-202009,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Fatal,1,0,Clear,4-Lane Highway Merge,Car & Car
ACC-202010,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,2,1,Heavy Rain,Urban Intersection,Auto-rickshaw & Bus
ACC-202011,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,4,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-202012,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Fatal,1,1,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-202013,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202014,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,3,Clear,Urban Intersection,Car & Car
ACC-202015,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,1,Monsoon Pour,4-Lane Highway Merge,Motorcycle & Bus
ACC-202016,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,3,Heavy Rain,Roundabout,Car & Truck
ACC-202017,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Fatal,2,3,Fog / Mist,Roundabout,Motorcycle & Bus
ACC-202018,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,1,4,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-202019,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,3,Clear,Roundabout,Car & Car
ACC-202020,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,3,Clear,Roundabout,Car & Truck
ACC-202021,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,1,Clear,Urban Intersection,Motorcycle & Car
ACC-202022,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Minor,0,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-202023,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,2,Clear,Urban Intersection,Car & Truck
ACC-202024,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Fatal,2,4,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202025,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Minor,0,0,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202026,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,2,Heavy Rain,Roundabout,Motorcycle & Car
ACC-202027,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,1,Monsoon Pour,Flyover Exit,Motorcycle & Car
ACC-202028,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Minor,0,0,Heavy Rain,Roundabout,Car & Car
ACC-202029,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Serious,0,2,Heavy Rain,Urban Intersection,Car & Car
ACC-202030,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,3,0,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-202031,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,2,Clear,Urban Intersection,Motorcycle & Car
ACC-202032,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,4-Lane Highway Merge,Car & Car
ACC-202033,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202034,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,2,Heavy Rain,Roundabout,Car & Car
ACC-202035,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Minor,0,0,Clear,Flyover Exit,Car & Truck
ACC-202036,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Minor,0,0,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-202037,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Serious,0,2,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-202038,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-202039,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202040,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,3,3,Monsoon Pour,Roundabout,Auto-rickshaw & Bus
ACC-202041,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Serious,0,1,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-202042,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-202043,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202044,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Flyover Exit,Car & Car
ACC-202045,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,2,4,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202046,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Minor,0,1,Fog / Mist,Urban Intersection,Car & Car
ACC-202047,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Urban Intersection,Motorcycle & Car
ACC-202048,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,2,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-202049,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Minor,0,1,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-202050,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Minor,0,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-202051,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,1,1,Clear,Roundabout,Car & Car
ACC-202052,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,3,Fog / Mist,Flyover Exit,Motorcycle & Car
ACC-202053,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Car & Truck
ACC-202054,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202055,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,2,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202056,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Fatal,3,3,Clear,Urban Intersection,Car & Truck
ACC-202057,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,0,Clear,Flyover Exit,Car & Truck
ACC-202058,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Minor,0,1,Heavy Rain,Urban Intersection,Car & Car
ACC-202059,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,2,Clear,Roundabout,Pedestrian & Motorcycle
ACC-202060,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,1,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-202061,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Serious,0,1,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
